assists,faceoffWinPctg,gameWinningGoals,gamesPlayed,goals,otGoals,penaltyMinutes,playerBirthCity,playerBirthCountry,playerBirthDate,playerBirthStateProvince,playerDraftOverallPickNo,playerDraftRoundNo,playerDraftYear,playerFirstName,playerHeight,playerId,playerInHockeyHof,playerIsActive,playerLastName,playerName,playerNationality,playerPositionCode,playerShootsCatches,playerTeamsPlayedFor,playerWeight,plusMinus,points,pointsPerGame,ppGoals,ppPoints,seasonId,shGoals,shPoints,shiftsPerGame,shootingPctg,shots,timeOnIcePerGame
11,0.44,1,49,6,0,27,Chesterfield,USA,1997-12-04,MO,15,1,2016,Luke,72,8479316,0,1,Kunin,Luke Kunin,USA,C,R,MIN,195,-9,17,0.3469,0,1,20182019,0,0,20.6938,0.0681,88,953.1224
0,0.0,0,1,0,0,2,Peterborough,CAN,1998-03-09,ON,114,4,2016,Riley,73,8479388,0,1,Stillman,Riley Stillman,CAN,D,L,FLA,196,0,0,0.0,0,0,20182019,0,0,19.0,0.0,1,682.0
11,0.3421,0,64,8,0,20,Braintree,USA,1988-02-26,MA,,,,Brian,68,8476207,0,1,Gibbons,Brian Gibbons,USA,L,L,"ANA, OTT",175,-5,19,0.2968,0,0,20182019,0,0,16.2031,0.16,50,655.0781
4,0.4,0,25,1,0,4,Golden,CAN,1998-07-20,BC,56,2,2016,Dillon,71,8479346,0,1,Dube,Dillon Dube,CAN,C,L,CGY,187,2,5,0.2,0,0,20182019,0,0,14.0,0.0454,22,604.04
2,0.0,1,22,2,0,59,Newmarket,CAN,1993-04-20,ON,81,3,2013,Kurtis,76,8476545,0,1,Gabriel,Kurtis Gabriel,CAN,R,R,NJD,200,0,4,0.1818,0,0,20182019,0,0,11.5454,0.2857,7,442.3636
14,0.0,0,78,2,0,35,Minneapolis,USA,1987-02-10,MN,201,7,2007,Justin,74,8474027,0,1,Braun,Justin Braun,USA,D,R,SJS,205,-14,16,0.2051,0,1,20182019,0,0,25.0897,0.019,105,1218.3974
4,0.0,0,37,2,0,9,Stockholm,SWE,1992-11-24,,125,5,2011,Fredrik,73,8476368,0,1,Claesson,Fredrik Claesson,SWE,D,L,NYR,196,3,6,0.1621,0,0,20182019,0,1,22.6216,0.0454,44,1034.8918
0,0.0,0,2,1,0,0,Ottawa,CAN,1997-03-30,ON,15,1,2015,Zach,73,8478485,0,1,Senyshyn,Zach Senyshyn,CAN,R,R,BOS,192,0,1,0.5,0,0,20182019,0,0,15.5,0.25,4,695.5
13,0.5,2,71,7,0,14,Virginia,USA,1976-11-02,MN,35,2,1996,Matt,73,8464989,0,1,Cullen,Matt Cullen,USA,C,L,PIT,202,6,20,0.2816,0,0,20182019,2,4,18.4084,0.0804,87,690.5774
0,0.0,0,2,0,0,0,Joensuu,FIN,1999-01-01,,18,1,2017,Urho,73,8480001,0,1,Vaakanainen,Urho Vaakanainen,FIN,D,L,BOS,185,-1,0,0.0,0,0,20182019,0,0,12.5,0.0,2,546.0
1,0.0,0,11,0,0,2,Buffalo,USA,1995-07-01,NY,52,2,2013,Justin,76,8477473,0,1,Bailey,Justin Bailey,USA,R,R,PHI,214,0,1,0.0909,0,0,20182019,0,0,8.909,0.0,5,344.0909
4,0.0,1,25,3,0,6,Orebro,SWE,1986-11-09,,194,7,2007,Carl,74,8474125,0,1,Gunnarsson,Carl Gunnarsson,SWE,D,L,STL,198,8,7,0.28,0,0,20182019,0,1,22.72,0.1428,21,955.88
2,0.4942,0,47,4,0,10,Ceské Budejovice,CZE,1993-02-25,,157,6,2011,Lukas,72,8476310,0,1,Sedlak,Lukas Sedlak,CZE,C,L,CBJ,205,-5,6,0.1276,0,0,20182019,0,0,13.1914,0.093,43,539.9361
4,0.5555,2,79,12,0,26,Lycksele,SWE,1990-07-18,,,,,Melker,72,8477922,0,1,Karlsson,Melker Karlsson,SWE,C,R,SJS,180,-1,16,0.2025,0,0,20182019,0,0,17.7848,0.1518,79,689.9746
0,0.0,0,2,0,0,0,Edmonton,CAN,1994-01-26,AB,72,3,2013,Tyrell,71,8477399,0,1,Goulbourne,Tyrell Goulbourne,CAN,L,L,PHI,195,0,0,0.0,0,0,20182019,0,0,11.5,0.0,3,444.5
5,0.4909,0,22,6,0,8,Ardrossan,CAN,1998-02-03,AB,30,1,2016,Sam,71,8479351,0,1,Steel,Sam Steel,CAN,C,L,ANA,186,2,11,0.5,0,2,20182019,1,1,19.1363,0.1818,33,897.909
0,0.3636,1,19,1,0,4,Edmonton,CAN,1996-04-16,AB,30,1,2014,John,73,8477961,0,1,Quenneville,John Quenneville,CAN,C,L,NJD,195,-1,1,0.0526,0,0,20182019,0,0,15.1578,0.0625,16,678.8947
0,0.0,0,1,0,0,0,Queens,USA,1993-09-30,NY,,,,Anthony,70,8479447,0,1,Greco,Anthony Greco,USA,R,R,FLA,176,-3,0,0.0,0,0,20182019,0,0,16.0,0.0,2,570.0
4,0.0,1,25,2,0,8,Detroit,USA,1995-03-01,MI,194,7,2015,Matt,73,8478911,0,1,Roy,Matt Roy,USA,D,R,LAK,200,-1,6,0.24,0,0,20182019,0,0,21.8,0.0588,34,1027.84
0,0.0,0,16,0,0,2,Keswick,CAN,1991-06-08,ON,,,,Joel,71,8477810,0,1,Hanley,Joel Hanley,CAN,D,L,DAL,190,0,0,0.0,0,0,20182019,0,0,19.125,0.0,9,821.5625
11,0.0,3,57,6,0,31,Edmonton,CAN,1994-01-06,AB,105,4,2012,Brett,74,8476967,0,1,Kulak,Brett Kulak,CAN,D,L,MTL,187,12,17,0.2982,0,0,20182019,1,1,22.3684,0.0588,102,1070.5789
10,0.0,0,55,2,0,18,Toronto,CAN,1989-12-20,ON,,,,Christopher,74,8475690,0,1,Tanev,Christopher Tanev,CAN,D,R,VAN,197,3,12,0.2181,0,0,20182019,0,0,27.8181,0.0392,51,1210.0545
19,0.0,3,71,6,0,60,Hodonin,CZE,1990-09-08,,,,,Michal,72,8479482,0,1,Kempny,Michal Kempny,CZE,D,L,WSH,194,24,25,0.3521,0,0,20182019,0,0,21.9718,0.054,111,1151.2112
1,0.0,0,9,0,0,4,Ozieri,ITA,1990-01-30,,19,1,2008,Luca,75,8474579,0,1,Sbisa,Luca Sbisa,CHE,D,L,NYI,204,0,1,0.1111,0,0,20182019,0,0,21.8888,0.0,5,928.1111
0,0.375,0,2,0,0,0,Morrum,SWE,1993-10-12,,,,,Jacob,70,8480954,0,1,Nilsson,Jacob Nilsson,SWE,C,L,CHI,180,-2,0,0.0,0,0,20182019,0,0,10.5,0.0,0,471.5
4,0.0,0,41,0,0,13,Moscow,RUS,1994-04-06,,,,,Ilya,74,8480950,0,1,Lyubushkin,Ilya Lyubushkin,RUS,D,R,ARI,201,-9,4,0.0975,0,0,20182019,0,0,18.7317,0.0,27,824.3658
3,0.0,1,33,2,0,12,Grand Forks,USA,1992-09-06,ND,181,6,2012,Paul,74,8476983,0,1,LaDue,Paul LaDue,USA,D,R,LAK,200,0,5,0.1515,0,0,20182019,0,0,17.5454,0.0606,33,793.2727
0,0.5061,0,15,0,0,15,St. Louis,USA,1998-02-11,MO,29,1,2016,Trent,74,8479365,0,1,Frederic,Trent Frederic,USA,C,L,BOS,203,-4,0,0.0,0,0,20182019,0,0,13.2,0.0,19,564.0
15,0.4365,0,60,3,0,43,Surrey,CAN,1994-08-13,BC,63,3,2012,Jujhar,76,8476915,0,1,Khaira,Jujhar Khaira,CAN,L,L,EDM,212,-12,18,0.3,0,0,20182019,1,2,17.8833,0.0468,64,754.0166
1,0.0,0,4,0,0,0,Ortonville,USA,1998-03-25,MI,,,,Ben,73,8479416,0,1,Gleason,Ben Gleason,USA,D,L,DAL,185,-1,1,0.25,0,0,20182019,0,0,19.5,0.0,2,892.75
13,0.5386,3,71,8,1,38,Dublin,USA,1993-01-20,OH,132,5,2011,Sean,74,8476374,0,1,Kuraly,Sean Kuraly,USA,C,L,BOS,213,6,21,0.2957,0,0,20182019,0,0,18.3661,0.0597,134,826.4507
0,0.0,0,12,1,0,4,Montreal,CAN,1990-03-23,QC,152,6,2008,Mark,73,8474717,0,1,Barberio,Mark Barberio,CAN,D,L,COL,200,-6,1,0.0833,0,0,20182019,0,0,19.3333,0.0909,11,913.5
16,0.0,0,77,4,0,63,Prague,CZE,1990-06-05,,66,3,2010,Radko,72,8475462,0,1,Gudas,Radko Gudas,CZE,D,R,PHI,204,6,20,0.2597,0,0,20182019,0,0,23.1688,0.0294,136,1072.5194
6,0.0,0,43,3,0,30,Linkoping,SWE,1996-06-12,,126,5,2014,Gustav,72,8478055,0,1,Forsling,Gustav Forsling,SWE,D,L,CHI,186,-9,9,0.2093,0,0,20182019,0,0,23.1162,0.0526,57,1025.0
22,0.5,1,65,9,0,118,Roubaix,FRA,1989-11-21,,,,,Antoine,71,8474849,0,1,Roussel,Antoine Roussel,FRA,L,L,VAN,199,5,31,0.4769,0,0,20182019,0,0,21.5692,0.1071,84,825.5384
0,0.0,0,4,0,0,0,Moorhead,USA,1996-12-19,MN,92,4,2015,William,75,8478840,0,1,Borgen,William Borgen,USA,D,R,BUF,196,-5,0,0.0,0,0,20182019,0,0,22.75,0.0,2,993.0
3,0.5454,0,26,0,0,19,Blaine,USA,1981-06-17,MN,131,5,2000,Matt,72,8468611,0,1,Hendricks,Matt Hendricks,USA,C,L,"MIN, WPG",211,-2,3,0.1153,0,0,20182019,0,0,12.5769,0.0,23,530.423
6,0.4203,0,28,3,0,2,Stockholm,SWE,1996-10-31,,45,2,2015,Jakob,73,8478417,0,1,Forsbacka Karlsson,Jakob Forsbacka Karlsson,SWE,C,R,BOS,184,1,9,0.3214,0,1,20182019,0,0,15.3928,0.1428,21,707.6071
0,0.0,0,4,0,0,0,Niagara Falls,USA,1992-10-26,NY,36,2,2011,Adam,72,8476431,0,1,Clendening,Adam Clendening,USA,D,R,CBJ,196,1,0,0.0,0,0,20182019,0,0,16.0,0.0,3,639.25
5,0.0,0,14,0,0,10,Winnipeg,CAN,1990-06-07,MB,69,3,2008,Michael,75,8474628,0,1,Stone,Michael Stone,CAN,D,R,CGY,210,0,5,0.3571,0,0,20182019,0,0,21.6428,0.0,12,956.1428
4,0.0,1,50,3,0,42,Charlottetown,CAN,1986-10-12,PE,55,2,2005,Adam,76,8471717,0,1,McQuaid,Adam McQuaid,CAN,D,R,"NYR, CBJ",210,2,7,0.14,0,0,20182019,0,1,22.94,0.1071,28,946.64
1,0.0,0,8,0,0,4,Edmonton,CAN,1997-07-29,AB,51,2,2015,Brendan,74,8478425,0,1,Guhle,Brendan Guhle,CAN,D,L,"BUF, ANA",196,-2,1,0.125,0,0,20182019,0,0,20.125,0.0,15,900.875
13,0.0,1,74,1,0,20,Carp,CAN,1991-05-09,ON,12,1,2009,Calvin,73,8475177,0,1,de Haan,Calvin de Haan,CAN,D,L,CAR,195,1,14,0.1891,0,0,20182019,0,0,22.8918,0.0098,102,1110.6756
9,0.3725,1,75,12,0,47,Vancouver,CAN,1985-08-17,BC,214,7,2004,Troy,75,8471426,0,1,Brouwer,Troy Brouwer,CAN,R,R,FLA,213,-6,21,0.28,0,0,20182019,1,1,18.4533,0.1395,86,761.3333
0,0.0,0,1,0,0,2,Burlington,CAN,1989-12-14,ON,,,,Cory,68,8476195,0,1,Conacher,Cory Conacher,CAN,C,L,TBL,180,0,0,0.0,0,0,20182019,0,0,13.0,0.0,1,515.0
10,0.5372,3,82,7,0,76,Toronto,CAN,1993-02-26,ON,,,,Barclay,74,8476624,0,1,Goodrow,Barclay Goodrow,CAN,R,L,SJS,215,4,17,0.2073,0,0,20182019,1,1,17.2073,0.0833,84,660.5365
5,0.0,0,33,1,0,20,Tingsryd,SWE,1995-12-30,,,,,Lawrence,71,8480935,0,1,Pilut,Lawrence Pilut,SWE,D,L,BUF,180,-8,6,0.1818,0,0,20182019,0,0,21.6363,0.027,37,1045.0909
0,0.0,0,4,1,0,0,Coquitlam,CAN,1998-06-20,BC,17,1,2016,Dante,72,8479371,0,1,Fabbro,Dante Fabbro,CAN,D,R,NSH,189,-1,1,0.25,0,0,20182019,0,0,16.75,0.2,5,764.25
19,0.0,0,74,4,0,34,Shaunavon,CAN,1985-02-27,SK,8,1,2003,Braydon,77,8470601,0,1,Coburn,Braydon Coburn,CAN,D,L,TBL,223,4,23,0.3108,0,0,20182019,0,0,20.3243,0.0353,113,966.6081
3,0.0,0,17,1,0,23,Charlottetown,CAN,1994-02-18,PE,,,,Ross,77,8477527,0,1,Johnston,Ross Johnston,CAN,L,L,NYI,235,3,4,0.2352,0,0,20182019,0,0,11.1176,0.0833,12,474.8823
5,0.0,1,25,2,0,18,St. Louis,USA,1990-01-07,MO,100,4,2009,Chris,70,8475227,0,1,Wideman,Chris Wideman,USA,D,R,"OTT, EDM, FLA",183,-12,7,0.28,0,1,20182019,0,0,18.8,0.074,27,783.44
1,0.0,0,4,0,0,0,Carmel,USA,1988-10-07,IN,,,,Cameron,74,8476799,0,1,Schilling,Cameron Schilling,USA,D,L,WPG,182,0,1,0.25,0,0,20182019,0,0,15.25,0.0,2,725.75
2,0.5096,1,23,4,0,8,Laval,CAN,1994-02-08,QC,,,,Jean-Sebastien,71,8477520,0,1,Dea,Jean-Sebastien Dea,CAN,C,R,"NJD, PIT",175,0,6,0.2608,0,0,20182019,0,0,14.7391,0.1379,29,615.3478
0,0.0,0,5,0,0,8,Burnsville,USA,1998-02-11,MN,49,2,2016,Ryan,72,8479324,0,1,Lindgren,Ryan Lindgren,USA,D,L,NYR,201,-6,0,0.0,0,0,20182019,0,0,20.4,0.0,8,875.2
11,1.0,2,64,4,0,64,Ottawa,CAN,1994-01-07,ON,206,7,2013,MacKenzie,72,8477346,0,1,Weegar,MacKenzie Weegar,CAN,D,R,FLA,200,-3,15,0.2343,0,1,20182019,0,0,22.9843,0.0506,79,1017.9843
1,0.0,0,11,0,0,11,Sauble Beach,CAN,1994-03-25,ON,,,,Kurtis,77,8477073,0,1,MacDermid,Kurtis MacDermid,CAN,D,L,LAK,233,-1,1,0.0909,0,0,20182019,0,0,13.2727,0.0,5,560.8181
20,0.0,0,82,5,0,16,Trenton,USA,1982-10-30,MI,,,,Andy,71,8472382,0,1,Greene,Andy Greene,USA,D,L,NJD,190,-9,25,0.3048,0,2,20182019,0,4,24.7195,0.048,104,1250.0243
1,0.0,0,20,0,0,39,Cambridge,CAN,1994-03-24,ON,161,6,2012,Jake,75,8477009,0,1,Dotchin,Jake Dotchin,CAN,D,R,ANA,210,-4,1,0.05,0,0,20182019,0,1,16.8,0.0,7,708.55
5,0.0,0,25,0,0,6,Volketswil,CHE,1993-07-08,,,,,Dean,74,8478567,0,1,Kukan,Dean Kukan,CHE,D,L,CBJ,186,6,5,0.2,0,0,20182019,0,0,18.8,0.0,16,807.92
2,0.372,0,21,3,0,2,Coquitlam,CAN,1987-02-13,BC,,,,Ben,72,8476043,0,1,Street,Ben Street,CAN,C,L,ANA,190,-4,5,0.238,0,0,20182019,0,0,17.7619,0.1578,19,724.0476
18,0.0,1,80,7,1,38,Bloomington,USA,1988-03-21,MN,1,1,2006,Erik,76,8473446,0,1,Johnson,Erik Johnson,USA,D,R,COL,225,8,25,0.3125,0,0,20182019,0,0,26.9625,0.0486,144,1308.875
2,1.0,0,20,1,0,2,Mequon,USA,1996-08-05,WI,146,5,2014,Anders,72,8478075,0,1,Bjork,Anders Bjork,USA,L,L,BOS,190,-1,3,0.15,0,0,20182019,0,0,15.25,0.0555,18,707.95
17,0.4842,1,66,6,0,14,Calgary,CAN,1998-03-29,AB,27,1,2016,Brett,75,8479353,0,1,Howden,Brett Howden,CAN,C,L,NYR,195,-16,23,0.3484,0,2,20182019,0,0,20.0303,0.081,74,896.3181
0,0.0,0,1,0,0,0,Lakeville,USA,1993-11-30,MN,,,,Justin,69,8480082,0,1,Kloos,Justin Kloos,USA,C,R,ANA,175,0,0,0.0,0,0,20182019,0,0,10.0,0.0,2,424.0
0,0.0,0,11,0,0,0,Kamloops,CAN,1996-05-04,BC,,,,Joe,68,8478176,0,1,Hicketts,Joe Hicketts,CAN,D,L,DET,180,-9,0,0.0,0,0,20182019,0,0,22.6363,0.0,16,1115.3636
5,0.2777,0,56,3,0,29,Burnsville,USA,1990-07-02,MN,,,,J.T.,70,8476806,0,1,Brown,J.T. Brown,USA,R,R,MIN,166,0,8,0.1428,0,0,20182019,0,0,12.3571,0.0535,56,550.1785
13,0.0,0,71,2,0,115,Ann Arbor,USA,1989-02-21,MI,18,1,2007,Ian,73,8474013,0,1,Cole,Ian Cole,USA,D,L,COL,219,-1,15,0.2112,0,0,20182019,0,0,23.6901,0.0243,82,1185.3661
0,0.0,0,2,0,0,2,Calgary,CAN,1998-06-09,AB,13,1,2016,Jake,73,8479402,0,1,Bean,Jake Bean,CAN,D,L,CAR,186,0,0,0.0,0,0,20182019,0,0,13.0,0.0,1,507.5
9,0.4504,1,78,3,0,19,Consort,CAN,1989-05-09,AB,21,1,2007,Riley,73,8474062,0,1,Nash,Riley Nash,CAN,C,R,CBJ,190,-8,12,0.1538,0,0,20182019,0,0,14.8333,0.0379,79,650.3846
4,0.4333,0,43,2,0,75,Guelph,CAN,1986-03-30,ON,,,,Micheal,71,8474230,0,1,Haley,Micheal Haley,CAN,C,L,"FLA, SJS",205,-2,6,0.1395,0,0,20182019,0,0,12.4651,0.0588,34,485.4651
0,0.0,0,5,0,0,0,Nizhny Tagil,RUS,1993-10-14,,,,,Nikita,71,8478373,0,1,Soshnikov,Nikita Soshnikov,RUS,R,L,STL,185,-1,0,0.0,0,0,20182019,0,0,11.4,0.0,1,430.0
0,0.0,0,4,0,0,2,Abington,USA,1988-12-11,PA,,,,Erik,73,8475982,0,1,Burgdoerfer,Erik Burgdoerfer,USA,D,R,OTT,207,-1,0,0.0,0,0,20182019,0,0,13.75,0.0,2,640.25
1,0.0,0,1,0,0,0,Paris,CAN,1989-11-01,ON,45,2,2008,Zac,74,8474610,0,1,Dalpe,Zac Dalpe,CAN,C,R,CBJ,194,1,1,1.0,0,0,20182019,0,0,16.0,0.0,1,541.0
0,0.0,0,10,0,0,11,Snowflake,CAN,1988-10-11,MB,110,4,2007,Justin,77,8473992,0,1,Falk,Justin Falk,CAN,D,L,OTT,223,-4,0,0.0,0,0,20182019,0,0,19.0,0.0,7,775.5
7,0.5,0,47,3,0,9,Merrimack,USA,1990-11-16,NH,,,,Tim,74,8477213,0,1,Schaller,Tim Schaller,USA,C,L,VAN,204,-2,10,0.2127,0,0,20182019,0,0,16.1914,0.0681,44,639.7659
0,0.0,0,5,0,0,0,Missouri City,USA,1996-08-14,TX,,,,Logan,72,8481186,0,1,O'Connor,Logan O'Connor,USA,R,R,COL,175,-2,0,0.0,0,0,20182019,0,0,9.8,0.0,1,408.8
20,0.4565,1,82,6,0,42,Narva,EST,1987-01-23,,180,6,2006,Leo,71,8473463,0,1,Komarov,Leo Komarov,FIN,R,L,NYI,209,18,26,0.317,0,0,20182019,0,0,18.5,0.0769,78,833.4878
13,0.0,0,71,0,0,6,Woodbridge,CAN,1998-06-07,ON,100,4,2016,Victor,69,8479376,0,1,Mete,Victor Mete,CAN,D,L,MTL,183,17,13,0.183,0,0,20182019,0,0,23.2394,0.0,65,1066.3802
0,0.0,0,2,0,0,0,Brno,CZE,1997-02-21,,13,1,2015,Jakub,72,8478415,0,1,Zboril,Jakub Zboril,CZE,D,L,BOS,200,0,0,0.0,0,0,20182019,0,0,21.0,0.0,1,656.0
12,0.4642,0,82,7,0,55,Buffalo,USA,1991-08-10,NY,104,4,2009,Marcus,75,8475220,0,1,Foligno,Marcus Foligno,CAN,L,L,MIN,228,-1,19,0.2317,0,1,20182019,0,1,16.2926,0.0769,91,718.2073
4,0.0,0,17,1,0,4,St. Albert,CAN,1998-05-05,AB,85,3,2016,Josh,72,8479372,0,1,Mahura,Josh Mahura,CAN,D,L,ANA,192,0,5,0.2941,0,3,20182019,0,0,19.647,0.05,20,858.2352
10,0.5262,1,56,4,0,14,Abbotsford,CAN,1990-04-20,BC,119,4,2008,Derek,75,8474683,0,1,Grant,Derek Grant,CAN,C,L,"PIT, ANA",215,-6,14,0.25,0,0,20182019,0,1,17.3035,0.054,74,701.1964
26,0.0,0,61,4,0,77,Sewell,USA,1995-10-24,NJ,19,1,2014,Tony,71,8477950,0,1,DeAngelo,Tony DeAngelo,USA,D,R,NYR,180,6,30,0.4918,0,10,20182019,0,0,24.4918,0.036,111,1159.6557
2,0.2,1,23,1,0,20,Mississauga,CAN,1990-06-15,ON,178,6,2008,Zac,70,8474736,0,1,Rinaldo,Zac Rinaldo,CAN,L,L,NSH,192,1,3,0.1304,0,0,20182019,0,0,10.913,0.0909,11,427.4782
0,0.0,0,6,0,0,6,Pelhrimov,CZE,1994-03-04,,,,,Libor,74,8480161,0,1,Sulak,Libor Sulak,CZE,D,L,DET,207,-4,0,0.0,0,0,20182019,0,0,27.1666,0.0,7,1162.8333
10,0.5,0,57,0,0,0,Chelyabinsk,RUS,1995-03-04,,10,1,2013,Valeri,76,8477501,0,1,Nichushkin,Valeri Nichushkin,RUS,R,L,DAL,210,-4,10,0.1754,0,0,20182019,0,0,18.0175,0.0,65,715.0175
5,0.35,1,63,12,0,108,Denver,USA,1996-03-15,CO,31,2,2014,Brendan,73,8477962,0,1,Lemieux,Brendan Lemieux,USA,L,L,"WPG, NYR",215,6,17,0.2698,0,0,20182019,0,0,12.619,0.1791,67,542.8571
0,0.0,0,2,0,0,0,Torrance,USA,1994-10-07,CA,19,1,2013,Kerby,73,8477510,0,1,Rychel,Kerby Rychel,USA,L,L,CGY,213,-1,0,0.0,0,0,20182019,0,0,13.0,0.0,1,550.5
6,0.35,1,55,2,0,10,Rimouski,CAN,1990-09-23,QC,131,5,2009,Gabriel,70,8475268,0,1,Bourque,Gabriel Bourque,CAN,L,L,COL,206,3,8,0.1454,0,0,20182019,0,1,13.7636,0.0588,34,584.2545
9,0.4444,1,43,8,0,26,Staten Island,USA,1994-08-10,NY,,,,Zach,72,8479944,0,1,Aston-Reese,Zach Aston-Reese,USA,C,L,PIT,204,12,17,0.3953,0,0,20182019,1,1,20.3953,0.1052,76,819.3953
0,0.0,0,7,0,0,4,Winnipeg,CAN,1992-04-20,MB,10,1,2010,Dylan,77,8475795,0,1,McIlrath,Dylan McIlrath,CAN,D,R,DET,236,2,0,0.0,0,0,20182019,0,0,19.0,0.0,6,911.2857
8,0.5708,0,61,6,0,36,Anchorage,USA,1986-04-29,AK,60,2,2004,Brandon,74,8471273,0,1,Dubinsky,Brandon Dubinsky,USA,C,L,CBJ,205,-16,14,0.2295,0,0,20182019,0,1,19.3114,0.0952,63,741.3278
2,0.0,0,61,2,0,17,Ljunby,SWE,1991-10-07,,,,,Oscar,72,8480147,0,1,Fantenberg,Oscar Fantenberg,SWE,D,L,"LAK, CGY",206,3,4,0.0655,0,0,20182019,0,0,21.2295,0.0285,70,960.0
23,0.4896,1,81,13,1,37,Rodovre,DNK,1989-05-08,,13,1,2007,Lars,74,8474189,0,1,Eller,Lars Eller,DNK,C,L,WSH,207,-1,36,0.4444,0,3,20182019,1,3,19.4567,0.0797,163,992.0617
10,0.562,0,57,3,0,18,Calgary,CAN,1985-10-16,AB,,,,Jay,75,8474291,0,1,Beagle,Jay Beagle,CAN,C,R,VAN,210,-8,13,0.228,0,0,20182019,1,1,21.7368,0.0666,45,819.2807
0,0.0,0,2,0,0,0,Kansas City,USA,1991-10-18,MO,53,2,2010,Mark,76,8475729,0,1,Alt,Mark Alt,USA,D,R,COL,201,0,0,0.0,0,0,20182019,0,0,14.5,0.0,2,594.5
1,0.0,1,18,1,0,4,San Diego,USA,1990-05-07,CA,,,,Chad,71,8477244,0,1,Ruhwedel,Chad Ruhwedel,USA,D,R,PIT,191,-9,2,0.1111,0,0,20182019,0,0,22.2777,0.0454,22,976.5555
2,0.541,0,27,1,0,33,Helsinki,FIN,1987-12-23,,65,3,2008,Jori,74,8474627,0,1,Lehtera,Jori Lehtera,FIN,C,L,PHI,212,-7,3,0.1111,0,0,20182019,0,0,14.4074,0.0588,17,546.6666
10,0.3243,1,68,12,0,15,Regina,CAN,1992-10-06,SK,173,6,2011,Josh,70,8476326,0,1,Archibald,Josh Archibald,CAN,R,R,ARI,176,1,22,0.3235,0,0,20182019,0,1,20.5441,0.1304,92,814.0735
10,0.5232,2,82,9,0,17,St. Catharines,CAN,1991-12-07,ON,21,1,2010,Riley,75,8475772,0,1,Sheahan,Riley Sheahan,CAN,C,L,"PIT, FLA",214,-9,19,0.2317,0,0,20182019,1,2,19.8414,0.0818,110,807.6951
6,0.0,0,37,2,0,6,Omsk,RUS,1993-03-23,,41,2,2011,Dmitrij,74,8476436,0,1,Jaskin,Dmitrij Jaskin,CZE,R,L,WSH,216,-5,8,0.2162,0,0,20182019,0,0,12.4864,0.0416,48,605.054
0,0.0,0,10,0,0,10,Saskatoon,CAN,1988-04-14,SK,68,3,2006,Eric,76,8473468,0,1,Gryba,Eric Gryba,CAN,D,R,NJD,222,-1,0,0.0,0,0,20182019,0,0,19.4,0.0,11,917.7
3,0.0,0,28,1,0,12,Plantation,USA,1992-12-10,FL,210,7,2012,Jaycob,78,8477034,0,1,Megna,Jaycob Megna,USA,D,L,ANA,221,-1,4,0.1428,0,0,20182019,0,0,21.3928,0.0322,31,871.9285
0,0.0,0,2,1,0,0,Pittsburgh,USA,1988-06-04,PA,190,7,2008,Matt,73,8474749,0,1,Bartkowski,Matt Bartkowski,USA,D,L,MIN,198,2,1,0.5,0,0,20182019,0,0,16.5,0.5,2,642.0
21,0.0,0,78,2,0,32,Richmond,CAN,1994-04-07,BC,,,,Troy,70,8479442,0,1,Stecher,Troy Stecher,CAN,D,R,VAN,186,9,23,0.2948,0,2,20182019,1,1,24.5512,0.019,105,1195.0128
10,0.2727,1,64,7,0,14,Zurich,CHE,1993-03-21,,86,3,2013,Sven,70,8477413,0,1,Andrighetto,Sven Andrighetto,CHE,R,L,COL,188,10,17,0.2656,0,0,20182019,0,0,14.5312,0.0736,95,664.1093
1,0.0,0,13,0,0,4,Carmel,USA,1990-08-26,IN,210,7,2010,Zach,75,8475902,0,1,Trotman,Zach Trotman,USA,D,R,PIT,217,4,1,0.0769,0,1,20182019,0,0,21.0,0.0,16,915.923
8,0.0,1,52,5,0,40,Dublin,USA,1993-03-26,OH,20,1,2011,Connor,76,8476473,0,1,Murphy,Connor Murphy,USA,D,R,CHI,212,12,13,0.25,0,0,20182019,0,0,26.0,0.0595,84,1169.3269
5,0.0,1,71,2,0,64,Eden Prairie,USA,1993-06-03,MN,130,5,2011,Nick,74,8476372,0,1,Seeler,Nick Seeler,USA,D,L,MIN,198,-4,7,0.0985,0,0,20182019,0,0,16.4647,0.0298,67,739.9718
0,0.0,0,2,0,0,0,Skellefteå,SWE,1994-11-29,,144,5,2014,Anton,71,8478073,0,1,Lindholm,Anton Lindholm,SWE,D,L,COL,191,-1,0,0.0,0,0,20182019,0,0,11.0,0.0,0,430.5
0,0.0,0,6,0,0,0,Calgary,CAN,1994-02-14,AB,,,,Jack,74,8478268,0,1,Rodewald,Jack Rodewald,CAN,R,R,OTT,189,0,0,0.0,0,0,20182019,0,0,9.0,0.0,2,423.6666
8,0.0,1,41,1,0,8,Mlada Boleslav,CZE,1992-09-20,,,,,Radim,71,8480160,0,1,Simek,Radim Simek,CZE,D,L,SJS,200,7,9,0.2195,0,0,20182019,0,0,20.7317,0.0243,41,912.9756
6,0.0,0,25,2,0,2,Thousand Oaks,USA,1995-03-31,CA,,,,Trevor,70,8479675,0,1,Moore,Trevor Moore,USA,L,L,TOR,182,1,8,0.32,0,0,20182019,0,0,13.4,0.0769,26,545.64
